account,age,amount,balance,card_present_flag,customer_id,date,first_name,gender,latitude,longitude,merchant_code,merchant_id,merchant_latitude,merchant_longitude,merchant_state,merchant_suburb,movement,status,transaction_id,txn_description,bin_age,year,month,day,hour,minute,dow,payment_period,annual_salary
ACC-1973887809,26,29.0,6609.45,,CUS-1646621553,2018-09-19,Antonio,M,-31.90,115.78,,,,,,,debit,posted,87bb08b5808548d7b6243d811661f679,PAYMENT,20-30,2018,9,19,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,27.32,6582.13,0.0,CUS-1646621553,2018-09-21,Antonio,M,-31.90,115.78,,cc9bc423-e43a-46cb-abd0-00961d3d48e6,-31.85,115.79,WA,Duncraig,debit,authorized,a86543eb77d04eb397bd577579f2c224,SALES-POS,20-30,2018,9,21,8,57,Friday,7 days,57300.307
ACC-1973887809,26,33.31,6548.82,0.0,CUS-1646621553,2018-09-21,Antonio,M,-31.90,115.78,,8b7b82ac-e475-433a-8dfb-8649e0a02514,-31.74,115.77,WA,Joondalup,debit,authorized,c241e7352257427aab7d87a9e0422d48,POS,20-30,2018,9,21,19,43,Friday,7 days,57300.307
ACC-1973887809,26,21.23,6527.59,0.0,CUS-1646621553,2018-09-21,Antonio,M,-31.90,115.78,,e476a3a6-335b-4919-a14f-6264a6ca2b20,-31.94,115.87,WA,Mount Lawley,debit,authorized,947fab3e546a4e32aec8921b6d07f981,POS,20-30,2018,9,21,23,8,Friday,7 days,57300.307
ACC-1973887809,26,24.05,6503.54,1.0,CUS-1646621553,2018-09-22,Antonio,M,-31.90,115.78,,89c36d50-d37a-4b9e-8443-152ab3e77cc9,-31.95,141.47,NSW,Broken Hill,debit,authorized,e5f7b9ecbd8f42e3b0599b0d5f209f1b,SALES-POS,20-30,2018,9,22,3,7,Saturday,7 days,57300.307
ACC-1973887809,26,29.0,7573.45,,CUS-1646621553,2018-09-26,Antonio,M,-31.90,115.78,,,,,,,debit,posted,31720b0bb9f84ecca2e03f803bf5882c,PAYMENT,20-30,2018,9,26,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,84.0,7489.45,,CUS-1646621553,2018-09-27,Antonio,M,-31.90,115.78,,,,,,,debit,posted,9e709bc51cd844caabc224b258253adc,PAYMENT,20-30,2018,9,27,23,0,Thursday,7 days,57300.307
ACC-1973887809,26,19.74,7469.71,1.0,CUS-1646621553,2018-09-28,Antonio,M,-31.90,115.78,,c258f1f4-fec1-415a-91bc-564063061631,-31.94,115.81,WA,Wembley,debit,authorized,98481a3aa5204c899d384380cc80a05c,POS,20-30,2018,9,28,14,29,Friday,7 days,57300.307
ACC-1973887809,26,18.94,7450.77,1.0,CUS-1646621553,2018-09-29,Antonio,M,-31.90,115.78,,cb8073e5-4512-4756-8baa-daa04828045a,-31.79,115.82,WA,Wangara,debit,authorized,9f05c172d37a414a868fc713eb6e3cae,SALES-POS,20-30,2018,9,29,19,56,Saturday,7 days,57300.307
ACC-1973887809,26,26.0,7424.77,1.0,CUS-1646621553,2018-09-29,Antonio,M,-31.90,115.78,,5361dc44-57b7-4d42-abbb-1533e9e38e24,-31.77,115.77,WA,Beldon,debit,authorized,51801beee012408887b56925d35e8025,POS,20-30,2018,9,29,23,10,Saturday,7 days,57300.307
ACC-1973887809,26,76.28,7348.49,1.0,CUS-1646621553,2018-09-30,Antonio,M,-31.90,115.78,,4c843dbc-0934-4af5-bacb-9a813503bb6d,-28.1,153.42,QLD,Burleigh Heads,debit,authorized,19a7ade2498b478e9a0026fd9e248c10,SALES-POS,20-30,2018,9,30,1,46,Sunday,7 days,57300.307
ACC-1973887809,26,17.77,7330.72,1.0,CUS-1646621553,2018-09-30,Antonio,M,-31.90,115.78,,9f342cec-e5bd-472d-bee9-fa673c2bdf39,-32.07,152.54,NSW,Black Head,debit,authorized,c22167a233dd4d60b052f6452cbc86bc,SALES-POS,20-30,2018,9,30,16,16,Sunday,7 days,57300.307
ACC-1973887809,26,21.74,7308.98,1.0,CUS-1646621553,2018-10-01,Antonio,M,-31.90,115.78,,428f9cbe-9d7a-41b8-af5b-a9fa0cf63866,-31.79,132.23,SA,Coorabie,debit,authorized,0cddc5c53a6e4681ace11ba559f444ec,POS,20-30,2018,10,1,23,30,Monday,7 days,57300.307
ACC-1973887809,26,22.99,7285.99,0.0,CUS-1646621553,2018-10-02,Antonio,M,-31.90,115.78,,08656484-c355-4c63-bffc-3a89d8a9709b,-31.91,152.45,NSW,Taree,debit,authorized,6d3791f59b7f4e6eba142dc08f166168,SALES-POS,20-30,2018,10,2,0,29,Tuesday,7 days,57300.307
ACC-1973887809,26,1225.0,6060.99,,CUS-1646621553,2018-10-03,Antonio,M,-31.90,115.78,,,,,,,debit,posted,9c9d96587e224205bbd9d54cdbc2f3cc,PAYMENT,20-30,2018,10,3,3,0,Wednesday,7 days,57300.307
ACC-1973887809,26,29.0,7130.9,,CUS-1646621553,2018-10-03,Antonio,M,-31.90,115.78,,,,,,,debit,posted,460c23935cc64c8eb492048ebbff5713,PAYMENT,20-30,2018,10,3,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,9.28,7121.62,0.0,CUS-1646621553,2018-10-04,Antonio,M,-31.90,115.78,,d1e48030-c897-4e93-a7df-af25ff433496,-31.96,115.86,WA,Perth,debit,authorized,4ec0a97a03d24563b47f1ff25972135e,POS,20-30,2018,10,4,9,46,Thursday,7 days,57300.307
ACC-1973887809,26,19.52,7102.1,1.0,CUS-1646621553,2018-10-04,Antonio,M,-31.90,115.78,,0fe0a09e-ebe5-466c-ad0e-1836f560b9f1,-31.99,115.9,WA,East Victoria Park,debit,authorized,a53b3f4279484edab5fce854fe6b9986,POS,20-30,2018,10,4,14,29,Thursday,7 days,57300.307
ACC-1973887809,26,8.8,7093.3,1.0,CUS-1646621553,2018-10-04,Antonio,M,-31.90,115.78,,ee098a44-5d1d-4e28-a009-462b3ee33f84,-31.94,115.83,WA,Subiaco,debit,authorized,6dccf077ddc24495ac83a5bd2f451ace,SALES-POS,20-30,2018,10,4,15,9,Thursday,7 days,57300.307
ACC-1973887809,26,6.01,7087.29,1.0,CUS-1646621553,2018-10-04,Antonio,M,-31.90,115.78,,a7c6ec83-1423-4978-83b4-3e3c35528bba,-31.76,150.84,NSW,Murrurundi,debit,authorized,160a819c252c43e5a566711e67b42cbf,POS,20-30,2018,10,4,15,42,Thursday,7 days,57300.307
ACC-1973887809,26,28.23,7059.06,1.0,CUS-1646621553,2018-10-04,Antonio,M,-31.90,115.78,,89facb64-5037-43b8-bb7b-cd2a4eacd986,-32.01,115.92,WA,Cannington,debit,authorized,1e9557f02543458599a7b5ce61e2db60,SALES-POS,20-30,2018,10,4,20,4,Thursday,7 days,57300.307
ACC-1973887809,26,42.23,7016.83,1.0,CUS-1646621553,2018-10-05,Antonio,M,-31.90,115.78,,637958b7-c372-4c38-a893-c9717e4a6ac5,-31.84,115.81,WA,Warwick,debit,authorized,4646beb3740946a582ffdff7a24aae7f,POS,20-30,2018,10,5,21,26,Friday,7 days,57300.307
ACC-1973887809,26,19.15,6997.68,1.0,CUS-1646621553,2018-10-06,Antonio,M,-31.90,115.78,,9eead900-f871-4ecc-b545-9dd53a807abb,-31.93,115.87,WA,Mount Lawley,debit,authorized,1d2fe7c053724c1096768a19b5b7e68b,SALES-POS,20-30,2018,10,6,10,49,Saturday,7 days,57300.307
ACC-1973887809,26,23.07,6974.61,1.0,CUS-1646621553,2018-10-06,Antonio,M,-31.90,115.78,,037df7f6-f9a6-43d9-ac0b-2708f6bc712f,-31.89,115.9,WA,Morley,debit,authorized,1b0ccc9806084aa18927866fe3b764f7,POS,20-30,2018,10,6,17,35,Saturday,7 days,57300.307
ACC-1973887809,26,28.21,6946.4,0.0,CUS-1646621553,2018-10-06,Antonio,M,-31.90,115.78,,1442095a-d3ee-4536-9d80-2ddc67f4836a,-31.91,115.95,WA,Bassendean,debit,authorized,63bfa5ffb20f443daa2420f8033b2d6f,POS,20-30,2018,10,6,22,57,Saturday,7 days,57300.307
ACC-1973887809,26,55.89,6890.51,1.0,CUS-1646621553,2018-10-07,Antonio,M,-31.90,115.78,,faf8ddf3-25d6-4ee2-9254-158c65a13232,-31.87,115.86,WA,Mirrabooka,debit,authorized,26e4edf8b692446e8086490f89eefc56,POS,20-30,2018,10,7,4,42,Sunday,7 days,57300.307
ACC-1973887809,26,22.17,6868.34,1.0,CUS-1646621553,2018-10-07,Antonio,M,-31.90,115.78,,e238d83f-8459-452a-9872-e0233836a820,-32.03,115.79,WA,Bicton,debit,authorized,bfdc966a77c644ae96305b7962bc1ad9,SALES-POS,20-30,2018,10,7,11,24,Sunday,7 days,57300.307
ACC-1973887809,26,40.65,6827.69,0.0,CUS-1646621553,2018-10-07,Antonio,M,-31.90,115.78,,09458570-2ece-42b9-9ba6-8ef01f52fed1,-31.64,115.69,WA,Butler,debit,authorized,9d44fd6decc74ddb9bc7aaae744df197,POS,20-30,2018,10,7,14,6,Sunday,7 days,57300.307
ACC-1973887809,26,19.62,6808.07,1.0,CUS-1646621553,2018-10-07,Antonio,M,-31.90,115.78,,47e6975f-47eb-434d-b295-610454035b07,-31.74,115.74,WA,Currambine,debit,authorized,33147f3e31fe45da898c879faf2cf9e4,POS,20-30,2018,10,7,18,2,Sunday,7 days,57300.307
ACC-1973887809,26,10.47,6797.6,0.0,CUS-1646621553,2018-10-08,Antonio,M,-31.90,115.78,,5b425234-17d9-480c-8f4e-fdef1c476ab8,-31.8,115.75,WA,Hillarys,debit,authorized,8fcec5a89a9b48e49416f2134f71646b,SALES-POS,20-30,2018,10,8,10,6,Monday,7 days,57300.307
ACC-1973887809,26,23.64,6773.96,1.0,CUS-1646621553,2018-10-08,Antonio,M,-31.90,115.78,,c7e94263-6f0c-463e-bbbc-ccc1d1251034,-31.98,115.82,WA,Perth,debit,authorized,a08feae7f8e946968fbd556493acda69,SALES-POS,20-30,2018,10,8,12,21,Monday,7 days,57300.307
ACC-1973887809,26,27.26,6746.7,0.0,CUS-1646621553,2018-10-10,Antonio,M,-31.90,115.78,,b1c36e87-8132-4601-975b-df9c7e3b01b5,-32.28,115.73,WA,Rockingham,debit,authorized,1831170078294e7e8ddc9e2f0a76bb46,POS,20-30,2018,10,10,12,51,Wednesday,7 days,57300.307
ACC-1973887809,26,199.0,7646.61,,CUS-1646621553,2018-10-10,Antonio,M,-31.90,115.78,,,,,,,debit,posted,0776ec5925cc4b53a657db4ddaafca33,PAYMENT,20-30,2018,10,10,18,0,Wednesday,7 days,57300.307
ACC-1973887809,26,29.0,7617.61,,CUS-1646621553,2018-10-10,Antonio,M,-31.90,115.78,,,,,,,debit,posted,d87f316755554b2d816e7195538d3e15,PAYMENT,20-30,2018,10,10,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,30.18,7587.43,1.0,CUS-1646621553,2018-10-13,Antonio,M,-31.90,115.78,,728e9e20-c242-44fa-9da3-ac6ae8930cc7,-31.88,115.81,WA,Stirling,debit,authorized,400085bd108b492b93d1b31862345103,POS,20-30,2018,10,13,11,14,Saturday,7 days,57300.307
ACC-1973887809,26,106.0,7481.43,,CUS-1646621553,2018-10-13,Antonio,M,-31.90,115.78,,,,,,,debit,posted,e83879abeae3494eadbccac40ef1b5c5,PAYMENT,20-30,2018,10,13,19,0,Saturday,7 days,57300.307
ACC-1973887809,26,65.72,7415.71,1.0,CUS-1646621553,2018-10-13,Antonio,M,-31.90,115.78,,f7c2a095-4198-46b8-ad74-5eeba70e6766,-33.87,151.21,NSW,Sydney,debit,authorized,7a64ffa5f47e41b5b02d68a2ed67efdb,SALES-POS,20-30,2018,10,13,21,49,Saturday,7 days,57300.307
ACC-1973887809,26,6.37,7409.34,1.0,CUS-1646621553,2018-10-14,Antonio,M,-31.90,115.78,,fdb3eafd-8082-4657-8fdf-acaa5f3fded9,-31.99,116.01,WA,Forrestfield,debit,authorized,4d29586571df410f9d6c6b6175d43780,POS,20-30,2018,10,14,7,3,Sunday,7 days,57300.307
ACC-1973887809,26,24.22,7385.12,0.0,CUS-1646621553,2018-10-14,Antonio,M,-31.90,115.78,,710459ea-daa7-4bca-b763-33d53c09d8d6,-32.04,115.81,WA,Myaree,debit,authorized,39c9f7d9898745a9a15ac62002a15d52,POS,20-30,2018,10,14,9,40,Sunday,7 days,57300.307
ACC-1973887809,26,9.3,7375.82,1.0,CUS-1646621553,2018-10-15,Antonio,M,-31.90,115.78,,a76d2384-ac78-4b32-ab40-e961dbffbe68,-32.01,115.85,WA,Applecross,debit,authorized,7c35b5adc1644af38113a87d7a90341f,SALES-POS,20-30,2018,10,15,10,49,Monday,7 days,57300.307
ACC-1973887809,26,37.35,7338.47,1.0,CUS-1646621553,2018-10-15,Antonio,M,-31.90,115.78,,5337b0c4-38a4-4511-ab71-bd32cc61910e,-31.69,115.72,WA,Clarkson,debit,authorized,5005e2cc4d104381a179354c273b552e,SALES-POS,20-30,2018,10,15,21,34,Monday,7 days,57300.307
ACC-1973887809,26,5.45,7333.02,1.0,CUS-1646621553,2018-10-16,Antonio,M,-31.90,115.78,,f533b17f-77c7-4401-bbe7-831a2e8ef1fc,-31.74,115.76,WA,Joondalup,debit,authorized,8292778d93c24fe1bf18aae511fd7241,POS,20-30,2018,10,16,9,39,Tuesday,7 days,57300.307
ACC-1973887809,26,12.07,7320.95,0.0,CUS-1646621553,2018-10-16,Antonio,M,-31.90,115.78,,bd9d0f31-1f40-4a97-a4fd-f6af9852878f,-31.98,115.86,WA,South Perth,debit,authorized,51cac920ca09451ca1621d8e81a4045e,POS,20-30,2018,10,16,11,6,Tuesday,7 days,57300.307
ACC-1973887809,26,26.1,7294.85,1.0,CUS-1646621553,2018-10-17,Antonio,M,-31.90,115.78,,2d50d665-7ad1-452b-9a47-f7d45e69139f,-31.9,115.87,WA,Dianella,debit,authorized,09bd8c5564fe4d74a002f4d34943abb5,SALES-POS,20-30,2018,10,17,9,4,Wednesday,7 days,57300.307
ACC-1973887809,26,37.17,7257.68,0.0,CUS-1646621553,2018-10-17,Antonio,M,-31.90,115.78,,ae024401-3e47-48c7-973a-89f50714893d,-31.9,115.8,WA,Innaloo,debit,authorized,d450b05425bf425e97887ee4d1e4d8d3,SALES-POS,20-30,2018,10,17,15,57,Wednesday,7 days,57300.307
ACC-1973887809,26,484.3,7872.29,1.0,CUS-1646621553,2018-10-17,Antonio,M,-31.90,115.78,,7dee69cf-5736-4247-bccb-f9a0892ae760,-37.72,144.85,VIC,Keilor Park,debit,authorized,f6efd39b3dbb40e9ad90bb1d96a2e300,SALES-POS,20-30,2018,10,17,19,26,Wednesday,7 days,57300.307
ACC-1973887809,26,29.0,7843.29,,CUS-1646621553,2018-10-17,Antonio,M,-31.90,115.78,,,,,,,debit,posted,13b225b75e8248ffa2edaefb43afbce1,PAYMENT,20-30,2018,10,17,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,13.54,7829.75,1.0,CUS-1646621553,2018-10-18,Antonio,M,-31.90,115.78,,42d41c86-bbae-4a5a-a838-a7ae397f17ec,-32.07,115.75,WA,South Fremantle,debit,authorized,2d993fa8741f4084b1f24eacbfc3f5f9,POS,20-30,2018,10,18,14,32,Thursday,7 days,57300.307
ACC-1973887809,26,24.81,7804.94,1.0,CUS-1646621553,2018-10-19,Antonio,M,-31.90,115.78,,fea95815-da8b-422d-980b-fbc2d189ef36,-33.32,115.64,WA,Bunbury,debit,authorized,2f5d5ba95fbf4b8b84dae410f658f797,SALES-POS,20-30,2018,10,19,6,9,Friday,7 days,57300.307
ACC-1973887809,26,155.45,7649.49,0.0,CUS-1646621553,2018-10-19,Antonio,M,-31.90,115.78,,294d0299-6194-4e98-9236-c9579956d082,-33.86,151.21,NSW,Sydney,debit,authorized,e8acc8c6dfe24a6093c521519bd45cfa,POS,20-30,2018,10,19,11,58,Friday,7 days,57300.307
ACC-1973887809,26,49.54,7599.95,1.0,CUS-1646621553,2018-10-20,Antonio,M,-31.90,115.78,,e957b3e1-e8d7-49a4-98a9-e5feba8b1a74,-33.89,151.25,NSW,Bondi Junction,debit,authorized,11b217a464434f38b028a1e76c71faac,POS,20-30,2018,10,20,15,53,Saturday,7 days,57300.307
ACC-1973887809,26,7.79,7592.16,0.0,CUS-1646621553,2018-10-20,Antonio,M,-31.90,115.78,,b575b67e-2dea-4239-9270-d26fce82ed9c,-31.88,115.78,WA,Karrinyup,debit,authorized,e40cabdb58744b4dac10a03378af9211,POS,20-30,2018,10,20,19,2,Saturday,7 days,57300.307
ACC-1973887809,26,26.48,7565.68,1.0,CUS-1646621553,2018-10-20,Antonio,M,-31.90,115.78,,cebbf265-3b20-46f6-9ca5-6ce7fa174435,-31.95,115.85,WA,Perth,debit,authorized,3a025b5f051c42c8a3e181246adbedd2,SALES-POS,20-30,2018,10,20,22,9,Saturday,7 days,57300.307
ACC-1973887809,26,17.63,7548.05,0.0,CUS-1646621553,2018-10-21,Antonio,M,-31.90,115.78,,4ed24c8f-9362-44fb-99dd-eb5bd1eaddb5,-33.34,115.67,WA,Glen Iris,debit,authorized,dd54be52d9c74aaea3762c56d2faa658,POS,20-30,2018,10,21,20,40,Sunday,7 days,57300.307
ACC-1973887809,26,16.8,7531.25,1.0,CUS-1646621553,2018-10-21,Antonio,M,-31.90,115.78,,70ee15ee-54a0-4d05-8c7b-1c61170092e4,-31.65,115.7,WA,Jindalee,debit,authorized,6a576d4444104eae974e7de15f3ec670,POS,20-30,2018,10,21,21,32,Sunday,7 days,57300.307
ACC-1973887809,26,29.0,8601.16,,CUS-1646621553,2018-10-24,Antonio,M,-31.90,115.78,,,,,,,debit,posted,500b937aa5d846a9bf4dc16c85120083,PAYMENT,20-30,2018,10,24,23,0,Wednesday,7 days,57300.307
ACC-1973887809,26,66.85,8534.31,1.0,CUS-1646621553,2018-10-25,Antonio,M,-31.90,115.78,,d4caaefd-864d-4b52-8040-0139e86f4169,-31.78,115.97,WA,Wa,debit,authorized,a06e82b71c7f436bb2cd40c3d0b60108,SALES-POS,20-30,2018,10,25,11,2,Thursday,7 days,57300.307
ACC-1973887809,26,106.28,8428.03,1.0,CUS-1646621553,2018-10-26,Antonio,M,-31.90,115.78,,c1661c94-86be-4a14-b01c-8bb10fe4a1c1,-31.97,115.81,WA,Nedlands,debit,authorized,eb1aa100411d44d6be16b2ee40a2265d,POS,20-30,2018,10,26,8,4,Friday,7 days,57300.307
ACC-1973887809,26,84.0,8344.03,,CUS-1646621553,2018-10-27,Antonio,M,-31.90,115.78,,,,,,,debit,posted,24340fda4d6b4291a4a174856454f645,PAYMENT,20-30,2018,10,27,23,0,Saturday,7 days,57300.307
ACC-1973887809,26,27.55,8316.48,1.0,CUS-1646621553,2018-10-29,Antonio,M,-31.90,115.78,,55e05fa8-694e-4dd5-b47c-1ad7b6518903,-31.96,141.45,NSW,Broken Hill,debit,authorized,8cbf3041f5a14d79888ed5b4c8536abd,POS,20-30,2018,10,29,9,32,Monday,7 days,57300.307
ACC-1973887809,26,22.62,8293.86,0.0,CUS-1646621553,2018-10-29,Antonio,M,-31.90,115.78,,9afbd33c-0fbe-4568-bc09-fe66bcfe17cf,-31.97,116.06,WA,Kalamunda,debit,authorized,787b589d52cb430cb92767f44e17a87e,POS,20-30,2018,10,29,10,43,Monday,7 days,57300.307
ACC-1973887809,26,14.26,8279.6,1.0,CUS-1646621553,2018-10-29,Antonio,M,-31.90,115.78,,8605f821-ed94-42ce-ba47-d74b6884ffb0,-32.02,115.94,WA,Cannington,debit,authorized,1945077d5b944427b16d70ff1c42ade5,POS,20-30,2018,10,29,16,21,Monday,7 days,57300.307
ACC-1973887809,26,29.0,9349.51,,CUS-1646621553,2018-10-31,Antonio,M,-31.90,115.78,,,,,,,debit,posted,dda53e538c5b4d5aae2481be22e60440,PAYMENT,20-30,2018,10,31,23,0,Wednesday,7 days,57300.307
ACC-1516130869,21,32.41,143.4,1.0,CUS-325142416,2018-08-01,Jessica,F,-12.45,130.84,,e9d1bc97-2073-4ede-9665-ab400e8e7be6,-12.4,130.85,NT,Coconut Grove,debit,authorized,a9f8f0c8aefc4b7fbd8c659b703d08bc,POS,20-30,2018,8,1,15,33,Wednesday,14 days,60137.139
ACC-1516130869,21,39.0,104.4,,CUS-325142416,2018-08-02,Jessica,F,-12.45,130.84,,,,,,,debit,posted,2f49ddaa14f04e96a2d19dcc27b8d477,INTER BANK,20-30,2018,8,2,9,0,Thursday,14 days,60137.139
ACC-1516130869,21,8.15,96.25,1.0,CUS-325142416,2018-08-02,Jessica,F,-12.45,130.84,,a87b2691-41a6-445a-b802-60b2c91e17bf,-12.46,130.84,NT,Darwin City,debit,authorized,6b23f17580594c76a04a057c6416fe37,POS,20-30,2018,8,2,11,35,Thursday,14 days,60137.139
ACC-1516130869,21,24.7,71.55,1.0,CUS-325142416,2018-08-03,Jessica,F,-12.45,130.84,,79ee5753-36ec-46cb-bcee-9f5dceda5e2e,-12.47,130.98,NT,Yarrawonga,debit,authorized,ad699388e6b44571ba84299ddea29289,SALES-POS,20-30,2018,8,3,0,58,Friday,14 days,60137.139
ACC-1516130869,21,29.0,42.55,,CUS-325142416,2018-08-03,Jessica,F,-12.45,130.84,,,,,,,debit,posted,73d61d9be0804e38a21017650c254ad3,PAYMENT,20-30,2018,8,3,13,0,Friday,14 days,60137.139
ACC-1516130869,21,4.56,37.99,1.0,CUS-325142416,2018-08-03,Jessica,F,-12.45,130.84,,18005894-c5b8-4186-bf6f-eca6d2005a2e,-12.46,130.83,NT,Larrakeyah,debit,authorized,7c09e62089994d1db5faf480624f0323,POS,20-30,2018,8,3,19,35,Friday,14 days,60137.139
ACC-1516130869,21,18.65,19.34,1.0,CUS-325142416,2018-08-04,Jessica,F,-12.45,130.84,,4af9af34-b5de-4063-bd48-664840bbaea2,-12.45,130.97,NT,Holtze,debit,authorized,5cb2010209234fe98044822963f5cf24,SALES-POS,20-30,2018,8,4,23,56,Saturday,14 days,60137.139
ACC-1516130869,21,9.71,9.63,1.0,CUS-325142416,2018-08-07,Jessica,F,-12.45,130.84,,1e69bf15-b6f1-461f-b6a2-139014b24462,-12.47,130.98,NT,Yarrawonga,debit,authorized,6ee1bd93e0c64b76a1b41d585984a278,POS,20-30,2018,8,7,10,27,Tuesday,14 days,60137.139
ACC-1516130869,21,39.0,2277.26,,CUS-325142416,2018-08-09,Jessica,F,-12.45,130.84,,,,,,,debit,posted,a7d7b65861cc45ba89a2b63dc23a4d9b,INTER BANK,20-30,2018,8,9,9,0,Thursday,14 days,60137.139
ACC-1516130869,21,7.69,2269.57,1.0,CUS-325142416,2018-08-09,Jessica,F,-12.45,130.84,,8bcca9c1-e1e8-4d3c-961f-3d9b4c3e4e86,-12.39,130.86,NT,Millner,debit,authorized,b3faedfbb50c42029e30c3d1417f14b5,SALES-POS,20-30,2018,8,9,18,31,Thursday,14 days,60137.139
ACC-1516130869,21,29.0,2240.57,,CUS-325142416,2018-08-10,Jessica,F,-12.45,130.84,,,,,,,debit,posted,1c1399ff24c34befa196912049505c1d,PAYMENT,20-30,2018,8,10,13,0,Friday,14 days,60137.139
ACC-1516130869,21,23.46,2217.11,1.0,CUS-325142416,2018-08-11,Jessica,F,-12.45,130.84,,47681235-bdd7-48bc-9426-311f606178de,-12.4,130.86,NT,Coconut Grove,debit,authorized,6f4c351507f9431aa79dfe60a8a64891,POS,20-30,2018,8,11,20,35,Saturday,14 days,60137.139
ACC-1516130869,21,25.06,2192.05,1.0,CUS-325142416,2018-08-12,Jessica,F,-12.45,130.84,,0be68ac2-b725-4f65-815c-7362b5435768,-12.45,130.84,NT,Stuart Park,debit,authorized,5a0c5a274924471aa1cbb2d405e3983b,POS,20-30,2018,8,12,11,4,Sunday,14 days,60137.139
ACC-1516130869,21,27.15,2164.9,1.0,CUS-325142416,2018-08-12,Jessica,F,-12.45,130.84,,79ee5753-36ec-46cb-bcee-9f5dceda5e2e,-12.47,130.98,NT,Yarrawonga,debit,authorized,a1b93d01bb3e479eb1c74d7bd2eefdad,SALES-POS,20-30,2018,8,12,13,5,Sunday,14 days,60137.139
ACC-1516130869,21,13.58,2151.32,1.0,CUS-325142416,2018-08-12,Jessica,F,-12.45,130.84,,8689dbf3-5fc5-4fe4-aa1f-fd8416219660,-12.46,130.84,NT,Darwin,debit,authorized,b3cacbd55cd44579952402d5846b724b,SALES-POS,20-30,2018,8,12,21,59,Sunday,14 days,60137.139
ACC-1516130869,21,33.54,2117.78,1.0,CUS-325142416,2018-08-13,Jessica,F,-12.45,130.84,,3350174a-e801-4a9f-b8b8-aea6f075d792,-12.41,130.86,NT,Ludmilla,debit,authorized,0218710f42c0436cb7676ff753e76bed,SALES-POS,20-30,2018,8,13,9,49,Monday,14 days,60137.139
ACC-1516130869,21,7.53,2110.25,1.0,CUS-325142416,2018-08-13,Jessica,F,-12.45,130.84,,5941cc0a-79e8-452f-a976-c4e9d2723ff9,-12.46,130.84,NT,Darwin City,debit,authorized,e2d22f93f110468fae21adff4c8015b2,SALES-POS,20-30,2018,8,13,20,49,Monday,14 days,60137.139
ACC-1516130869,21,8.09,2102.16,1.0,CUS-325142416,2018-08-14,Jessica,F,-12.45,130.84,,b86174d0-b408-4142-80e6-8fabd82663b1,-12.41,130.86,NT,Ludmilla,debit,authorized,1a3a0218a06a460cb6c27432a3864992,POS,20-30,2018,8,14,9,52,Tuesday,14 days,60137.139
ACC-1516130869,21,15.78,2086.38,1.0,CUS-325142416,2018-08-15,Jessica,F,-12.45,130.84,,b3dcb937-e42f-4219-84ba-1c82495e97c3,-12.37,130.88,NT,Casuarina,debit,authorized,61bbb8b0e0dd4ab79bbdd2641318c4a4,POS,20-30,2018,8,15,2,41,Wednesday,14 days,60137.139
ACC-1516130869,21,14.27,2072.11,1.0,CUS-325142416,2018-08-15,Jessica,F,-12.45,130.84,,2b4c4504-09a4-4055-b52d-d410a85c4a78,-12.47,130.99,NT,Yarrawonga,debit,authorized,2015af3367d14846862e965375f0c12b,SALES-POS,20-30,2018,8,15,8,23,Wednesday,14 days,60137.139
ACC-1516130869,21,1.71,2070.4,0.0,CUS-325142416,2018-08-15,Jessica,F,-12.45,130.84,,f94d1922-da2c-4a2a-8c60-dcfb4362fa2a,-12.51,130.99,NT,Rosebery,debit,authorized,fc37eefa68054fd5b6711be6022b0dd9,POS,20-30,2018,8,15,9,29,Wednesday,14 days,60137.139
ACC-1516130869,21,7.24,2063.16,1.0,CUS-325142416,2018-08-15,Jessica,F,-12.45,130.84,,61334d6d-b25d-4c6c-9145-029b9a988c70,-12.48,130.99,NT,Palmerston City,debit,authorized,c1afa162fade4093b9baed75e233be08,POS,20-30,2018,8,15,11,27,Wednesday,14 days,60137.139
ACC-1516130869,21,29.0,1995.16,,CUS-325142416,2018-08-17,Jessica,F,-12.45,130.84,,,,,,,debit,posted,cd776b6766d2431c9511b64cd7d8255a,PAYMENT,20-30,2018,8,17,13,0,Friday,14 days,60137.139
ACC-1516130869,21,18.82,1976.34,1.0,CUS-325142416,2018-08-18,Jessica,F,-12.45,130.84,,7e27676f-257b-4ba0-8b42-3ce25f39d036,-12.39,130.85,NT,Nightcliff,debit,authorized,ce34191629e54c45b654558ab740be0f,SALES-POS,20-30,2018,8,18,1,53,Saturday,14 days,60137.139
ACC-1516130869,21,20.84,1955.5,1.0,CUS-325142416,2018-08-18,Jessica,F,-12.45,130.84,,d443739e-46ec-4c81-ace3-995c012ae13a,-12.42,130.84,NT,Fannie Bay,debit,authorized,bea77c2c5e03425a94ad95c7bd7580e3,POS,20-30,2018,8,18,12,25,Saturday,14 days,60137.139
